Station ID,Address,Charger Type,Station Operator,Cost (USD/kWh),Distance to City (km),Usage Stats (avg users/day),Charging Capacity (kW),Reviews (Rating),Renewable Energy Source,PRIME_UtilityScore_100,PRIME_RiskScore_100,PRIME_DeploymentImpact_100,NetworkRank
EVS04670,"7492 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.48,10.86,48,22,3.4,No,13.460095618230524,73.74615384615382,33.77777777777777,4880
EVS04671,"4919 Random Rd, City 138, Country",AC Level 1,Ionity,0.35,15.37,90,50,4.5,No,33.774567683944255,62.90540963101932,46.700542005420054,3559
EVS04672,"7933 Sydney Ave, Sydney",AC Level 2,Greenlots,0.49,0.89,62,150,4.7,No,40.581342878140774,46.87839274546583,52.75962059620597,2714
EVS04673,"2186 Bangkok Ave, Bangkok",DC Fast Charger,Tesla,0.29,1.82,62,350,3.3,Yes,60.84620369342434,42.191025641025554,60.05555555555555,739
EVS04674,"660 Seoul Ave, Seoul",AC Level 2,ChargePoint,0.41,16.76,76,22,4.8,Yes,34.46250448406016,56.896153846153844,50.111111111111114,3465
EVS04675,"9895 Mumbai Ave, Mumbai",AC Level 1,Ionity,0.29,19.14,18,350,3.3,Yes,26.325005663044763,67.4987179487179,36.588888888888896,4281
EVS04676,"8043 Bangkok Ave, Bangkok",AC Level 2,Ionity,0.26,15.53,12,22,3.9,No,30.942515404685775,48.50256410256411,34.43333333333333,3880
EVS04677,"5928 Beijing Ave, Beijing",AC Level 2,Tesla,0.22,15.26,57,350,3.4,Yes,57.72728963159529,50.25897435897424,59.199999999999996,949
EVS04678,"9765 Toronto Ave, Toronto",DC Fast Charger,Tesla,0.41,5.24,56,150,4.1,No,51.221711421042194,48.54762351469664,57.71517615176152,1490
EVS04679,"9372 Dubai Ave, Dubai",DC Fast Charger,ChargePoint,0.21,7.11,32,350,4.7,Yes,62.47929587042902,30.75769230769231,54.96666666666666,655
EVS04680,"207 Toronto Ave, Toronto",DC Fast Charger,Tesla,0.35,6.15,87,50,3.3,No,27.455682220813895,60.23105065666036,35.10054200542005,4196
EVS04681,"6360 Random Rd, City 194, Country",AC Level 2,EVgo,0.28,13.97,41,150,4.9,Yes,67.53121543957826,36.97160725453399,72.71138211382114,388
EVS04682,"4967 Toronto Ave, Toronto",DC Fast Charger,Ionity,0.33,14.13,27,150,3.9,Yes,53.11546177829341,49.567761100687946,57.13360433604336,1309
EVS04683,"9018 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.4,3.96,35,150,4.6,No,51.18353151823493,41.5305816135084,55.18915989159892,1494
EVS04684,"1899 Beijing Ave, Beijing",DC Fast Charger,Greenlots,0.37,7.03,49,50,3.3,No,26.837027838952615,56.910537836147476,31.233875338753396,4244
EVS04685,"7900 Seoul Ave, Seoul",AC Level 2,Ionity,0.25,7.12,27,50,4.7,No,43.54951727839677,34.8361788617885,44.23387533875339,2364
EVS04686,"9399 Mexico City Ave, Mexico City",AC Level 1,ChargePoint,0.41,5.95,28,150,4.4,No,40.32827604858763,47.798530331457115,44.50027100271003,2745
EVS04687,"2844 São Paulo Ave, São Paulo",AC Level 1,Greenlots,0.12,7.77,16,350,4.3,No,33.779754946648616,40.043589743589756,33.63333333333333,3557
EVS04688,"2921 Mumbai Ave, Mumbai",AC Level 2,Greenlots,0.21,4.55,72,50,3.6,No,36.9175560851547,42.479768605378304,36.75609756097562,3173
EVS04689,"7447 Bangkok Ave, Bangkok",DC Fast Charger,ChargePoint,0.35,4.84,89,50,4.2,No,28.406274573996058,53.86181988742958,36.86720867208672,4118
EVS04690,"5010 Chicago Ave, Chicago",AC Level 1,ChargePoint,0.11,2.31,69,22,3.5,Yes,40.8005641636023,30.634615384615355,44.65555555555556,2691
EVS04691,"6207 Random Rd, City 391, Country",DC Fast Charger,EVgo,0.3,16.85,44,350,3.4,No,35.792180110760235,67.84871794871792,43.37777777777777,3311
EVS04692,"5056 Dubai Ave, Dubai",DC Fast Charger,Tesla,0.4,5.18,29,350,3.4,No,32.19669893638895,65.57948717948705,40.93333333333333,3743
EVS04693,"7499 Seoul Ave, Seoul",AC Level 1,Tesla,0.11,2.63,17,22,4.1,Yes,52.19934708129288,17.7474358974359,46.72222222222222,1393
EVS04694,"6115 Los Angeles Ave, Los Angeles",AC Level 1,ChargePoint,0.16,13.07,74,350,3.2,Yes,66.68979142264719,44.22564102564102,69.0888888888889,426
EVS04695,"5400 Los Angeles Ave, Los Angeles",AC Level 2,Greenlots,0.27,11.96,44,350,3.9,Yes,56.86820310390622,49.36794871794862,57.98888888888889,1019
EVS04696,"7848 Bangkok Ave, Bangkok",AC Level 2,Ionity,0.44,7.45,39,22,4.8,No,30.267988692742236,51.505128205128145,42.86666666666667,3951
EVS04697,"6937 Sydney Ave, Sydney",AC Level 1,Tesla,0.34,16.37,34,150,3.6,No,42.77387340513957,59.79981238273921,49.8780487804878,2449
EVS04698,"9109 Cape Town Ave, Cape Town",DC Fast Charger,Greenlots,0.42,13.57,45,150,4.7,No,47.53131580469071,53.16904315196989,56.77804878048781,1891
EVS04699,"9114 Beijing Ave, Beijing",DC Fast Charger,EVgo,0.23,13.78,93,50,4.9,No,32.05154369742537,48.76694809255777,39.367208672086726,3761
EVS04700,"5626 Dubai Ave, Dubai",AC Level 2,EVgo,0.45,6.67,30,350,3.6,No,23.27565995239987,68.88846153846147,32.86666666666667,4512
EVS04701,"3355 Random Rd, City 69, Country",AC Level 1,Ionity,0.48,13.03,53,350,3.7,No,44.63332768584148,71.86666666666655,55.833333333333336,2207
EVS04702,"9133 Dubai Ave, Dubai",DC Fast Charger,EVgo,0.2,7.53,50,22,3.6,No,33.55157671077131,43.16410256410251,38.422222222222224,3589
EVS04703,"4180 Seoul Ave, Seoul",AC Level 1,Tesla,0.3,12.49,66,22,4.9,No,33.091500330570994,49.91282051282047,46.81111111111112,3647
EVS04704,"9777 Seoul Ave, Seoul",AC Level 2,Tesla,0.34,18.01,17,350,4.9,Yes,40.84072926977052,55.566666666666606,48.36666666666667,2685
EVS04705,"1224 Beijing Ave, Beijing",AC Level 1,Tesla,0.13,15.23,37,150,3.8,No,41.44221678209709,42.59596622889302,45.10027100271003,2615
EVS04706,"9044 Moscow Ave, Moscow",AC Level 2,Greenlots,0.23,6.53,57,22,4.2,Yes,44.4175636689105,33.283333333333225,46.75555555555556,2238
EVS04707,"5260 Mexico City Ave, Mexico City",AC Level 1,Greenlots,0.4,19.34,93,150,4.9,Yes,57.605786951162564,55.91813633520945,66.11517615176152,958
EVS04708,"9922 Moscow Ave, Moscow",AC Level 1,Greenlots,0.45,12.6,11,50,3.0,Yes,32.78794382258235,63.56894934333949,42.51707317073171,3681
EVS04709,"1676 Moscow Ave, Moscow",AC Level 1,EVgo,0.33,19.74,81,350,4.7,No,55.05262966446749,57.091025641025595,67.76666666666667,1147
EVS04710,"7138 Moscow Ave, Moscow",AC Level 1,ChargePoint,0.45,13.64,57,22,4.1,No,20.928721968161025,69.4910256410256,40.5,4624
EVS04711,"5709 Random Rd, City 393, Country",AC Level 1,ChargePoint,0.47,9.71,62,150,4.7,Yes,55.944683573483864,49.301469668542794,64.98184281842819,1080
EVS04712,"4039 Moscow Ave, Moscow",AC Level 1,EVgo,0.39,12.6,16,22,4.5,No,32.9457964543324,53.22435897435891,41.7888888888889,3664
EVS04713,"3252 Chicago Ave, Chicago",AC Level 1,Tesla,0.49,11.52,85,50,3.3,Yes,27.99061794456213,74.89771732332709,47.41165311653116,4150
EVS04714,"9661 Toronto Ave, Toronto",AC Level 1,ChargePoint,0.39,5.39,35,350,3.5,Yes,43.83194568187974,53.89102564102557,44.833333333333336,2323
EVS04715,"4847 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,0.48,6.95,34,150,4.5,Yes,50.80415501382572,45.430581613508394,57.28915989159893,1539
EVS04716,"2300 Dubai Ave, Dubai",AC Level 2,EVgo,0.12,10.45,60,50,3.4,No,34.53870160568725,46.555409631019266,39.22276422764228,3456
EVS04717,"6267 São Paulo Ave, São Paulo",AC Level 2,Tesla,0.2,18.54,18,150,4.4,Yes,46.735755370421586,45.54853033145716,55.833604336043365,1965
EVS04718,"4864 Chicago Ave, Chicago",AC Level 2,Tesla,0.42,5.77,33,350,4.1,No,42.38010867831982,58.17692307692306,47.966666666666654,2503
EVS04719,"8161 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.28,12.54,27,350,4.7,Yes,52.636212688453085,43.8025641025641,51.1888888888889,1341
EVS04720,"9320 Cape Town Ave, Cape Town",AC Level 2,Tesla,0.32,5.07,30,22,3.2,Yes,33.28713538596422,46.50769230769222,38.733333333333334,3622
EVS04721,"7460 Random Rd, City 305, Country",AC Level 2,Greenlots,0.28,16.77,22,150,3.4,Yes,41.96271742727463,53.76647904940586,46.52249322493226,2558
EVS04722,"6922 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,0.25,9.22,93,22,3.1,No,12.43751908981111,62.67051282051278,29.677777777777774,4902
EVS04723,"4777 Sydney Ave, Sydney",AC Level 1,EVgo,0.11,7.92,51,50,3.3,No,33.53468695202056,38.88489681050646,31.144986449864504,3593
EVS04724,"9851 São Paulo Ave, São Paulo",AC Level 1,Ionity,0.13,1.23,73,50,3.8,No,38.17413267867842,34.82079424640391,38.111653116531166,3017
EVS04725,"2700 Beijing Ave, Beijing",AC Level 1,EVgo,0.24,1.96,90,50,3.0,Yes,36.09301260776337,47.424640400250155,40.6449864498645,3278
EVS04726,"3259 San Francisco Ave, San Francisco",AC Level 2,Greenlots,0.42,16.51,72,150,3.9,Yes,50.86307271645389,60.44377736085046,58.93739837398374,1535
EVS04727,"978 Beijing Ave, Beijing",AC Level 2,Tesla,0.18,19.64,21,350,4.1,Yes,32.609538046323145,53.34358974358967,41.56666666666666,3700
EVS04728,"1277 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,0.17,17.73,51,22,4.9,Yes,40.92884438743397,38.149999999999984,51.92222222222224,2674
EVS04729,"1829 Beijing Ave, Beijing",AC Level 2,Tesla,0.41,3.28,16,22,4.3,No,29.656987884027803,44.191025641025625,34.833333333333336,4006
EVS04730,"7329 San Francisco Ave, San Francisco",AC Level 2,EVgo,0.47,8.08,47,350,3.0,Yes,38.0158746996752,69.30128205128206,48.84444444444445,3030
EVS04731,"2924 Random Rd, City 298, Country",AC Level 1,Tesla,0.49,7.79,17,150,3.6,No,25.073234830797738,64.42160725453401,36.366937669376696,4373
EVS04732,"819 San Francisco Ave, San Francisco",AC Level 1,Tesla,0.49,1.57,15,350,3.8,Yes,27.132985600853814,60.58846153846156,42.93333333333334,4213
EVS04733,"6211 Toronto Ave, Toronto",AC Level 1,ChargePoint,0.15,16.84,54,50,3.0,No,28.049822691520948,56.90540963101935,36.68943089430895,4142
EVS04734,"8299 San Francisco Ave, San Francisco",DC Fast Charger,Tesla,0.19,9.41,96,350,3.2,No,66.44868468647994,42.42435897435891,68.60000000000001,444
EVS04735,"3982 Beijing Ave, Beijing",AC Level 1,Ionity,0.36,6.93,82,22,3.1,Yes,22.977362871058045,58.38205128205121,36.83333333333334,4530
EVS04736,"8938 São Paulo Ave, São Paulo",DC Fast Charger,ChargePoint,0.46,7.4,38,50,3.3,No,23.952273952500985,61.9169480925578,31.72276422764228,4461
EVS04737,"4698 Mumbai Ave, Mumbai",AC Level 1,EVgo,0.16,1.49,87,22,4.4,No,26.26419810316985,33.310256410256365,32.37777777777778,4286
EVS04738,"5409 Cape Town Ave, Cape Town",AC Level 2,Greenlots,0.26,18.46,34,50,3.4,No,24.26611003550448,62.60669168230136,35.93387533875339,4437
EVS04739,"7204 Moscow Ave, Moscow",AC Level 1,EVgo,0.42,12.12,12,22,4.1,No,31.06429288257828,57.407692307692294,40.27777777777778,3866
EVS04740,"6605 Sydney Ave, Sydney",AC Level 1,Greenlots,0.38,11.22,99,350,4.3,No,65.60495065422819,52.441025641025604,76.78888888888889,481
EVS04741,"5149 Random Rd, City 129, Country",AC Level 2,Greenlots,0.24,11.93,79,350,4.0,Yes,79.19465494111328,38.80769230769229,79.57777777777778,88
EVS04742,"985 Mumbai Ave, Mumbai",AC Level 2,Tesla,0.46,4.29,15,350,3.7,Yes,32.332522030511136,61.18717948717942,44.45555555555556,3728
EVS04743,"2634 São Paulo Ave, São Paulo",AC Level 1,EVgo,0.35,11.02,32,350,4.5,No,38.61902875493904,55.83974358974347,41.34444444444444,2949
EVS04744,"3983 Seoul Ave, Seoul",AC Level 1,Greenlots,0.23,0.78,19,350,4.6,No,42.92461433003775,34.208974358974366,38.44444444444444,2432
EVS04745,"1352 Beijing Ave, Beijing",DC Fast Charger,Greenlots,0.37,17.96,27,50,3.7,No,26.11684506757808,64.0413070669168,35.011653116531164,4300
EVS04746,"5630 São Paulo Ave, São Paulo",DC Fast Charger,EVgo,0.18,11.04,41,150,4.5,No,47.584321452170094,36.31519699812374,49.91138211382115,1886
EVS04747,"5853 Sydney Ave, Sydney",AC Level 2,Tesla,0.26,2.14,27,22,3.1,Yes,44.18963944739663,36.728205128205026,44.833333333333336,2272
EVS04748,"9678 Bangkok Ave, Bangkok",AC Level 2,EVgo,0.12,5.65,27,22,4.7,No,41.71130364403288,25.251282051281965,41.58888888888889,2585
EVS04749,"229 Chicago Ave, Chicago",DC Fast Charger,Tesla,0.2,0.51,21,22,3.3,Yes,43.53028182953345,28.107692307692243,39.83333333333333,2367
EVS04750,"9526 Beijing Ave, Beijing",AC Level 1,EVgo,0.42,19.21,72,22,4.1,No,15.647194410735338,75.34358974358977,38.72222222222222,4829
EVS04751,"1979 Random Rd, City 330, Country",AC Level 2,Ionity,0.19,18.8,86,22,3.8,Yes,26.892338707440754,54.83205128205127,46.00000000000001,4241
EVS04752,"2416 Chicago Ave, Chicago",AC Level 2,Tesla,0.47,8.79,34,350,4.0,Yes,45.58749620274423,61.83974358974351,54.46666666666666,2101
EVS04753,"6465 Dubai Ave, Dubai",DC Fast Charger,Tesla,0.13,13.69,75,50,3.1,No,22.979824063329485,56.659255784865415,32.01165311653117,4529
EVS04754,"1654 San Francisco Ave, San Francisco",AC Level 2,Ionity,0.39,10.66,69,22,4.3,Yes,37.46358988564519,53.98589743589742,52.47777777777778,3107
EVS04755,"4073 Beijing Ave, Beijing",DC Fast Charger,ChargePoint,0.24,2.83,93,50,4.9,Yes,58.3882975217275,29.247717323327038,58.25609756097562,904
EVS04756,"7081 Dubai Ave, Dubai",AC Level 1,Ionity,0.19,12.37,69,50,3.5,No,29.143210551686206,51.405409631019324,32.85609756097561,4060
EVS04757,"7667 Bangkok Ave, Bangkok",AC Level 2,Greenlots,0.45,0.69,24,22,3.8,No,30.571119869895412,47.78076923076922,38.75555555555555,3922
EVS04758,"1755 Dubai Ave, Dubai",AC Level 2,EVgo,0.36,11.34,27,150,3.8,Yes,51.592898892667336,48.75622263914939,54.21138211382114,1461
EVS04759,"4562 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,0.35,1.2,88,50,3.8,Yes,43.85678772582147,44.85925578486544,48.55609756097561,2320
EVS04760,"9996 Bangkok Ave, Bangkok",AC Level 1,Ionity,0.31,13.09,49,350,3.7,No,43.50025006508243,63.321794871794836,51.477777777777774,2371
EVS04761,"7070 Random Rd, City 81, Country",AC Level 2,Greenlots,0.31,13.89,29,22,4.9,Yes,44.93272250081065,40.06025641025639,50.67777777777778,2166
EVS04762,"5379 Mumbai Ave, Mumbai",AC Level 1,Ionity,0.38,11.03,52,50,4.3,Yes,46.56970612514333,49.596435272045014,52.544986449864496,1979
EVS04763,"6079 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,0.17,7.06,68,350,3.1,No,60.09846257010255,43.47820512820507,58.52222222222222,791
EVS04764,"3935 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.45,3.51,59,50,3.1,No,20.8198293463579,65.32592245153216,33.833875338753394,4632
EVS04765,"8568 Dubai Ave, Dubai",DC Fast Charger,EVgo,0.3,3.12,57,50,4.0,No,39.15427559887677,43.21951219512191,41.33387533875339,2886
EVS04766,"7558 Bangkok Ave, Bangkok",AC Level 2,Greenlots,0.19,15.49,12,350,3.7,Yes,24.46208958851857,57.33461538461538,36.18888888888889,4424
EVS04767,"4736 Mexico City Ave, Mexico City",AC Level 2,Ionity,0.1,14.15,74,150,3.0,No,33.499985260616484,52.31300813008131,40.326287262872626,3597
EVS04768,"2804 Cape Town Ave, Cape Town",AC Level 2,Greenlots,0.17,7.62,78,50,3.5,No,32.81471821554518,46.85412757973735,35.78943089430895,3678
EVS04769,"4507 San Francisco Ave, San Francisco",DC Fast Charger,ChargePoint,0.32,2.7,82,22,4.1,No,24.88977674412941,48.34358974358976,37.166666666666664,4386
EVS04770,"1883 Chicago Ave, Chicago",AC Level 1,ChargePoint,0.35,18.52,27,50,3.2,Yes,36.71513402754634,63.06694809255777,48.17831978319783,3195
EVS04771,"8672 Random Rd, City 372, Country",AC Level 2,EVgo,0.29,4.21,17,22,4.0,Yes,51.43344080042182,30.711538461538378,49.35555555555556,1474
EVS04772,"4943 San Francisco Ave, San Francisco",AC Level 2,Tesla,0.1,13.19,64,22,4.5,No,30.968294179062557,38.30769230769223,39.65555555555556,3876
EVS04773,"7779 San Francisco Ave, San Francisco",AC Level 2,EVgo,0.29,2.97,78,350,4.0,No,61.24662816335741,40.54487179487173,62.37777777777778,718
EVS04774,"980 Seoul Ave, Seoul",AC Level 2,Ionity,0.29,8.85,16,150,3.8,No,36.43632870288633,49.91647904940584,39.455826558265585,3237
EVS04775,"1336 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.15,11.35,20,350,3.3,Yes,42.58317557754016,46.678205128205065,42.099999999999994,2480
EVS04776,"9111 Berlin Ave, Berlin",AC Level 1,ChargePoint,0.26,10.62,22,50,4.7,No,44.4900738041215,40.00925578486545,48.900542005420064,2223
EVS04777,"5676 Sydney Ave, Sydney",DC Fast Charger,ChargePoint,0.16,13.71,59,22,4.4,Yes,43.667416994113566,36.15641025641023,50.28888888888889,2343
EVS04778,"633 Berlin Ave, Berlin",AC Level 1,Ionity,0.38,1.47,17,50,4.3,Yes,52.334176205287356,29.81125703564726,50.372628726287275,1378
EVS04779,"8424 Cape Town Ave, Cape Town",AC Level 1,ChargePoint,0.21,5.4,78,350,3.2,No,62.21095664629724,44.86025641025634,64.55555555555556,667
EVS04780,"5390 Moscow Ave, Moscow",AC Level 1,ChargePoint,0.41,16.24,53,350,3.0,No,39.02210968170163,76.26282051282051,48.71111111111111,2903
EVS04781,"3796 Random Rd, City 410, Country",DC Fast Charger,EVgo,0.4,6.73,34,22,4.1,No,26.849130486783245,52.27948717948707,35.96666666666667,4243
EVS04782,"2881 Berlin Ave, Berlin",AC Level 1,ChargePoint,0.45,8.62,41,150,4.3,No,43.05547232460217,50.647248280175106,48.51138211382114,2416
EVS04783,"9780 Moscow Ave, Moscow",DC Fast Charger,ChargePoint,0.5,7.92,85,22,4.9,No,16.554842793831078,64.14358974358971,44.85555555555556,4796
EVS04784,"4188 Toronto Ave, Toronto",DC Fast Charger,Ionity,0.38,5.87,86,350,3.4,No,59.32481152519057,52.38717948717937,64.66666666666666,844
EVS04785,"6411 Chicago Ave, Chicago",DC Fast Charger,Greenlots,0.33,14.61,61,350,5.0,Yes,68.87048905252908,43.37820512820505,70.31111111111112,326
EVS04786,"670 Dubai Ave, Dubai",AC Level 1,ChargePoint,0.46,14.39,63,150,3.5,Yes,54.39972276846344,61.6719824890556,63.204065040650406,1198
EVS04787,"7714 Berlin Ave, Berlin",AC Level 2,EVgo,0.28,1.38,61,150,3.5,Yes,62.737420710229124,35.77454659161977,63.292953929539294,639
EVS04788,"9414 Mumbai Ave, Mumbai",AC Level 1,ChargePoint,0.47,16.4,94,350,3.3,No,51.994705193917675,74.51153846153844,69.34444444444445,1420
EVS04789,"4329 Toronto Ave, Toronto",DC Fast Charger,Tesla,0.35,19.08,47,150,4.8,Yes,59.480266868563405,48.91429018136332,70.7929539295393,833
EVS04790,"1804 Dubai Ave, Dubai",DC Fast Charger,Greenlots,0.11,5.43,85,150,4.4,No,63.69107837279886,27.65531582238891,59.63739837398374,584
EVS04791,"4443 Random Rd, City 36, Country",AC Level 2,Tesla,0.36,14.61,62,22,3.6,No,11.180464532693009,69.70256410256397,28.999999999999996,4928
EVS04792,"160 Berlin Ave, Berlin",DC Fast Charger,EVgo,0.48,1.31,70,50,3.4,Yes,33.88622016549682,53.42720450281414,43.22276422764227,3547
EVS04793,"5769 Cape Town Ave, Cape Town",AC Level 2,EVgo,0.11,19.46,75,350,3.2,Yes,63.44458626422933,46.962820512820436,72.95555555555555,596
EVS04794,"7957 Dubai Ave, Dubai",AC Level 1,Greenlots,0.31,4.44,87,50,3.9,No,25.751381056896452,53.86951219512187,33.7449864498645,4326
EVS04795,"2984 Cape Town Ave, Cape Town",AC Level 2,Tesla,0.22,15.68,76,50,4.1,No,30.81544011441513,57.12720450281413,42.300542005420056,3895
EVS04796,"2572 Mexico City Ave, Mexico City",DC Fast Charger,EVgo,0.13,16.97,81,22,3.1,Yes,18.426200194533944,53.83717948717941,33.544444444444444,4726
EVS04797,"5463 Moscow Ave, Moscow",DC Fast Charger,Tesla,0.13,16.08,23,150,3.5,No,36.309712294143175,49.103658536585264,42.20027100271003,3252
EVS04798,"956 Dubai Ave, Dubai",AC Level 2,Ionity,0.22,6.62,42,350,3.2,Yes,57.554418916417795,45.02051282051278,55.355555555555554,961
EVS04799,"8919 São Paulo Ave, São Paulo",AC Level 1,Ionity,0.16,13.52,73,50,3.4,No,28.906832581180833,53.35028142589111,35.311653116531176,4080
EVS04800,"6079 Berlin Ave, Berlin",DC Fast Charger,ChargePoint,0.29,7.17,54,350,3.9,Yes,67.23061709957699,42.29102564102565,65.54444444444444,401
EVS04801,"5938 Random Rd, City 264, Country",AC Level 1,EVgo,0.23,14.44,29,50,3.9,No,35.34265138000577,48.331050656660416,39.65609756097561,3369
EVS04802,"981 Dubai Ave, Dubai",DC Fast Charger,EVgo,0.22,16.0,56,22,5.0,Yes,37.573965065364824,41.15384615384606,49.06666666666667,3095
EVS04803,"9517 Dubai Ave, Dubai",AC Level 1,Ionity,0.12,13.01,78,150,3.7,Yes,63.15430656560489,36.25659787367096,62.82628726287264,610
EVS04804,"1060 Moscow Ave, Moscow",AC Level 1,EVgo,0.14,7.68,18,150,3.0,Yes,42.21968140365664,37.03314571607251,38.25582655826558,2523
EVS04805,"4168 San Francisco Ave, San Francisco",AC Level 2,Ionity,0.32,0.63,27,50,4.8,Yes,56.37161433971415,25.01951219512196,54.93387533875339,1053
EVS04806,"9414 San Francisco Ave, San Francisco",AC Level 2,ChargePoint,0.25,17.38,40,150,4.4,Yes,64.16575059443302,39.144684177611,67.5669376693767,565
EVS04807,"9200 Seoul Ave, Seoul",AC Level 1,Tesla,0.31,2.39,89,150,3.2,Yes,57.05748817754098,44.37839274546581,57.72628726287263,1006
EVS04808,"9267 San Francisco Ave, San Francisco",DC Fast Charger,Ionity,0.23,15.91,57,50,4.9,No,34.30292385083309,46.651563477173134,40.96720867208672,3487
EVS04809,"5966 Berlin Ave, Berlin",AC Level 1,Greenlots,0.25,14.01,78,22,3.3,Yes,23.055703930050754,55.58846153846147,35.077777777777776,4526
EVS04810,"8003 Bangkok Ave, Bangkok",AC Level 2,Ionity,0.44,6.05,93,150,4.5,No,50.54887458969445,52.09505941213257,56.648509485094856,1573
EVS04811,"5510 Random Rd, City 321, Country",AC Level 2,Ionity,0.18,12.33,24,350,3.9,No,27.65909598750519,55.34871794871786,32.87777777777778,4180
EVS04812,"964 Los Angeles Ave, Los Angeles",DC Fast Charger,Greenlots,0.47,16.46,82,50,4.7,Yes,33.087327201953855,66.24643527204493,48.45609756097561,3648
EVS04813,"5204 Cape Town Ave, Cape Town",DC Fast Charger,Tesla,0.14,19.11,73,50,3.1,No,10.99213903130475,65.17848655409631,27.656097560975613,4931
EVS04814,"3866 Bangkok Ave, Bangkok",DC Fast Charger,Ionity,0.14,9.4,95,22,4.6,Yes,37.77383599590592,36.02307692307681,48.977777777777774,3066
